id,classification_predictions,regression_predictions
87ac48eeee0d175e37abc63dc4c7676648601271,0,30.0
881c81012451a0a57c77d34ee246915336606b36,0,30.0
88495c2e7da9d5713850b13258fe64950591ad46,0,10.0
88558265513eccd18e48d19502a912b010a7e684,0,10.0
8868963d314740a82c35f469f46427d8ac3e83d7,0,30.0
8899f411d80ff186b97b88e1237704a8b731babb,0,30.0
88f8d5613b6eb84ec9cd2b536f515b63e6b841e6,0,3.0
8901079bd63f1b7b74a4982e9fc0ea9c0eafffcc,0,30.0
8916ab0ea4571bdd05b32f0f37e276e127112881,0,30.0
8975e2e69aa550316091d18d914ccc9990d08a48,0,30.0
8993263c9141691a34e8d164e6679601b02058ba,0,30.0
89d5e5df817aa8eff3c00014cf42b2786ce60ff1,0,10.0
8a5a59d799b2831255bdafb3eabf4ea96723f06d,0,10.0
8ae028689bd5a8cc39b3c0fdf8c59f9a950137e2,0,3.0
8bd131d5547d6f125f6bfa9ba6add930fb919059,0,30.0
8c540f16150664446ac1f270ea52731438f87ee5,0,10.0
8c869e0a98f524034d93ef2e0a920aa5a5904738,0,10.0
8ca0e780fdde87253e44bc5dd9f2b1ce86128f55,0,10.0
8ccd2afc1387428166f26bc7dfb7987def681e55,0,30.0
8d2f4b2af701eac09582013be6a327bce6347c0f,0,10.0
8d334b8f168ee23ca5040363f5a119195604f8e4,0,3.0
8d431e604b882ef49773e8344a6fbd9f0f2c12c0,0,30.0
8e0bc27d25f69f672b5fa2ea142ef5f48c0038a2,0,10.0
8e147673f8cef8e4e236422b1982e8010c14d946,0,3.0
8e1c8cfe4fe46913ef753cfe1735f5e95d15e690,0,10.0
8e5d752cc3cf77d8650b1909555b0b1960d08dfc,0,10.0
8eb6bee89acffbf36e1912ea55fd3cc6e19ce44e,0,10.0
8f2886e5d09cbaedd44afe25b863d2c6fec25c87,0,3.0
8f9730d8188ae5cf3373ae4bbb2536a51f2642cd,0,30.0
8f99343b15aa45a7e489a57a619fd711539f409b,0,30.0
8fd0881546f0b466a6784eb244a2083a4211d371,0,30.0
90206f9f994e4df5df4ba28065efbcd3b4fb8ae1,0,10.0
9037a6186ab5717b4af59fdba04308a650f8ca40,0,30.0
90a7fd06dded6ecad2a38d9bdb2a233663476467,0,10.0
90b5e33f96abbd37e21f4cb177651bdd030b2671,0,10.0
90d310b412f446781384652903670d0db3fa08b5,0,10.0
911319a7134dc6009c0441dc72f85e8f8131cbc3,0,10.0
9125439d089b5f5b302ae5e88ba436180f984526,0,30.0
9132e4ab351932f1f0d5fd41cfa778e10a179ccd,0,10.0
913b39361d0122c41bb666844f26e4771407a936,0,10.0
91a700fd4b0eecc4c4636e1f2d190f941a2cc58f,0,10.0
91b0592f0207148d49fb0217c59e212736141635,0,10.0
920fa6a9471941b1aa268813d1d3c06eaba30bac,0,10.0
9218f9e964168dddb388dc7ca61ee7b16d6874f4,0,30.0
923e5a44f9ce5e68f6df513999088fe498c784b1,0,10.0
9248382be0eea58df0aaeab3580fefb88c3c1b52,0,10.0
9272c8074e701d288c91dd0e2faa5a247b835a36,0,10.0
92a8456d8c0030862aba008066974c4550ac816f,0,10.0
92cf86c8110ad6413769aee37f1c292fbfbeb6e2,0,30.0
92dcc215a9c1308eaa2687cf03be043561b47d05,0,10.0
92e5a3adcc604da6dcb97052118d143774c28bb4,0,30.0
92f68c343097ae3b346044881def3331eeb61309,0,30.0
9302dcf2d441578750b03cf5e963d69cda3ed4a7,0,10.0
93503e69765f3533c0105ec5bce025ae05a42af2,0,10.0
936d6a8297985dd90d929f9a42055bda1a03213f,0,30.0
937acc74da7f9cd0dae88364d4d93caf564ab9d6,0,3.0
93b4632978a65b9c5a43986d87e7da2333096884,0,30.0
93df5579fa8da08f881730035e08e0dca19912a8,0,30.0
93e7f0ee21dcf2eaabaa446d7848a2f3de15eae7,0,10.0
93f46f067a613c2ee853b72971c74802ee6a9454,0,10.0
9406bbfd14e236b53a84394cbca82050f8ef0854,0,10.0
942a8435d6116779d55f7dbdf5eccf2c18450287,0,30.0
944571e0a4da76043a89be2784b2e1b54289dde8,0,10.0
944ba47b78c7b7c48748ff779cfa993fe4353cfd,0,10.0
94639b8fcc2a8ba4846acb841ea256abc544e839,0,10.0
9469f6b4a8eebb7891cfda80cf6ee2e931d9b02d,0,10.0
94c86fdec67d0904192169a827fc41bb24c3dabc,0,30.0
94cb36c0df590d36d9342b676fc4e58f1be30b44,0,30.0
94f20cdb8547d768eed8bdef0f8e5882fbaf4cfd,0,10.0
9509378de459ccd315122517baf0e19898fc2189,0,30.0
95431fc904d6261dd23738a890fff76b96df6802,0,30.0
955595ce1a09723f54216d6433b78864b76844af,0,10.0
95797a1247cad7ea1c60a08466dd6e924d0bb1e2,0,30.0
95d29c3f7759997148a9b36220122ca022bacc38,0,30.0
964dc8abc6ff7f4abaf80042b713a0bdf53ac0c3,0,30.0
967b007ac2645fee16292c833de1337458e0823f,0,3.0
968886b3bff161a37d180cf6c023d3b61d2ae457,0,30.0
96b0cff92a67b77f8d5b5501ff916047600d1d44,0,10.0
96d0047c044e116234ba28ccbc7dae66f0555733,0,30.0
96f0d0d6e9351ea6955f5e4bca82609816c96c26,0,10.0
9732de252d8532671fa5add190a128064a6cf238,0,30.0
975d61754032336cd40ddad91c52aee1fe67ff8c,0,10.0
983a67dfed11757ba973a6cbd670123780cfa8b4,0,30.0
9897a2b26f1d4f401b7297b24e67a13316ab1d49,0,10.0
98b6a87939073fc44fdd67fc344acb0fda3aa8b6,0,10.0
98bbcb66ef5163ce7e1452364cf5f8a6dc7f971c,0,10.0
9952b219e59a2da8d2292e0150cd403b37263110,0,30.0
9964b0c21fa922dea5dc6a9779e3002613b2ef6b,0,30.0
9989871d3126d070edb6e3de5821d0a9b57b89fe,0,30.0
99aa46ea3d26acff66e3fc3b987ebb88090b474c,0,30.0
99bb376e0ccd0c77a8f2b81fbb68b9375305a61b,0,30.0
99f0dfe115935859ffd9bb9b49f496111181dbe6,0,10.0
9a168fde562d609db34bed169ebe107fcb1347f8,0,30.0
9a95ceb7f7996e5015516dcf49b19297efc5992a,0,30.0
9afc9ad10fb77d762baf09238bba3bde16ca2885,0,30.0
9b0299e4e48ce4f9d38ed68025be897c428176be,0,30.0
9b34b0bf2f356285cd1da8258f7bf7357f2f18fc,0,30.0
9b41f08a8489ecef178946d42fb42367585ae7bf,0,30.0
9b86132de2ad69b151865fda14a4c16baf6f7b23,0,30.0
9b8fcdd637dd1b8d379cba99c38c3772ca234ee0,0,10.0
9bb27c6e45ba8af1fed31ea84c9940121f2bed5c,0,10.0
9bda718b656263e448e433c57865cdf4a401d3c4,0,30.0
9c09c92d4563781067e5f7fa6421376f16d1692c,0,10.0
9c558f3cd2a4f956f390e3e58618d081ac6c6922,0,30.0
9c8b39fb4af952a23db9f1557c927b51e7f46691,0,10.0
9d517bebda3fa47900f2c4026025c96ffc403183,0,3.0
9d67224505990821803949c5ed3e800b523f87c6,0,30.0
9d836c7f97a3454cca2ad8de91e9cc9dda119d1e,0,10.0
9daf7e52e3ac23d8608a114a8d9f155bff9c6601,0,30.0
9dc61fab88c8657de821d00bc2fc6d3411149fc3,0,10.0
9dcf0610ff00a25283a888b1967ac32579d2ac2b,0,30.0
9dd14e45909b0abc4a04c2a3363e56c5570bb476,0,30.0
9e7855211ba2143abce9ff51f0b081e361c2b119,0,3.0
9e7c55c536c54561c471261c6303110efbcb9958,0,30.0
9eca0a690ad8f573657bbfee66cdaee0b3e7c206,0,10.0
9ed4a94b0d19160376694b1a72484edbc0ea76b4,0,10.0
9ede6c1f194ef276b9c92db8ca0a2066a110fc1f,0,10.0
9f4a20b254e2819d6b4429e64a8b041bd0f75efc,0,30.0
9f55302e4da07edaf39ab26985c912492637d117,0,30.0
9f67fab64cc63ddd1868ed3c6b8f96eb926ac877,0,30.0
9f775ca003b6ef6de3251db20c72a05206d06e14,0,10.0
9f9d8e84f37d0200ef0e5f3cfaf71faec0606e09,0,30.0
9fcabc61a3604b2d4645d036c3f9eaffa8fe3b34,0,30.0
9fcccc80ad867e207e8a8fb0da8a711c24a61555,0,30.0
a0583aeaad062e257691bbb6b72ab850ea9dacb2,0,10.0
a089b4b828e3aaccd66ba84eedbd59b555264dc2,0,30.0
a0b37bd719e5e7bcd84b00330140300455011326,0,30.0
a0b8cf355c59f1720ad88a196d3c7a8547cd166b,0,10.0
a0e0041edad0909134de16a106b4bddc07f76171,0,10.0
a0eb6a9c6e1ba3dcb369989146a2e6203a0220bc,0,30.0
a0fdf4443c5713c6798d1fb4a2c284c77734be91,0,30.0
a143d106ea158850fc4ed71ebb87fd9d99f629ec,0,10.0
a16c23907f892031ea20a9b413177da612132b8e,0,3.0
a175bd83b08b7cf9b2c8115f6564671ce001cea0,0,10.0
a1b783b9c427325e30049139e400e18e54ca7ad6,0,10.0
a1e677ff6d7024e961c14bcff574706d746f33ef,0,10.0
a20aba6413f1b5b3c7a236791a2f3559dd6d5f72,0,30.0
a25390faffa2b48d681a6e6424685e396b8b2888,0,3.0
a27425da9242d46a5305c71f32c9b23b5939340e,0,10.0
a2dfd8a25ab2fc5269a2c2d45ba523f5eb5d7d0b,0,30.0
a2e262b62674b5b747619795320fc322cf9c10cb,0,10.0
a300b9200e2253cb1b28f121db5bd2477407d819,0,3.0
a3081f2f3c78ff525fb12f741e432f237ecdff26,0,10.0
a340586f3c170fbea15cb18c06705be70131b4a4,0,30.0
a344d181d9c34c0ff6bd0dc77463f3cb2d213e97,0,3.0
a355758240cdb671e82644d450454fd4824a3991,0,30.0
a3c2f7df80921993e702d1626163034e1354f597,0,10.0
a3c57bc63bb012462469342b076eb141c192180c,0,30.0
a3cdbe6ffa403ff2f9bbb9dbcba6326486c999d5,0,30.0
a40007cecb58a3c402ccd4cca5768eb3a48a02f3,0,30.0
a40fc37b1412ac13eead3797ffd403125d795f0b,0,10.0
a42348f8e7cbd69b7e897a62862715a9cb179275,0,10.0
a4678756d7cd1d6e6dc0fe87421797fa2e590a8b,0,10.0
a475c3fb54a96907dec913a28a011c5809393d9a,0,30.0
a4856cbbee42816578bc27fc035741bedc6c6c96,0,10.0
a4a9fd398405d2bca04514577dc28ab98dc41f19,0,30.0
a4b9d2872bf3ccad1bee6ae5c408eb35f68ee1af,0,30.0
a4d682e212a594c04d7ba832378f5a2daa333965,0,10.0
a51aea21009708340ee1a1124f421d9412a73308,0,30.0
a549663c98ca2a0c0dd34b944f3cad55af17d7b8,0,30.0
a550fe50f0258a033cc76c7c3dc4fe11a5cd582e,0,30.0
a553b30021a0fc032253884efc1509ee4a1f778d,0,10.0
a557f7bd18cdb8fdd7918a97d417d17ac4f192ca,0,30.0
a5769a002f3483f087dafb353b2cb7c004439bd7,0,10.0
a5b363adc02c85f867aad039ee830032278346fa,0,10.0
a5ca720228be1936191da8325836206944f6afba,0,10.0
a604266de20221d10200a281c4a0adfbd32311aa,0,30.0
a65dbc5f3f4345c911069161d80aa3b5c7f6019f,0,30.0
a6679ce8d26005cd22559e544632f53f9bc452ac,0,10.0
a674d4076619beb12d82ff1fe5c470714e8ee0e7,0,10.0
a67d6aa7cd23d15544313bf7b15e3ca93f29b09f,0,30.0
a70e14931bb82a0115f5b45d916834b094ff084c,0,10.0
a731451749ca7d754bdb921d8139045b6a0d9d73,0,30.0
a747a146a46011d1c867d8cdfa9e52ee171333de,0,10.0
a75d2ba906c1cec46c9d888c16f6bdd8d0ff8ae8,0,30.0
a7a48d3f84e52d14ec836ee353027718c4bba030,0,10.0
a7b2a977435c06cfb9742aee3bd5418a2050b9c2,0,30.0
a7b674f509d0548670ed77447e8863d5824a2806,0,10.0
a7b7b898f18ec78409dba06db7a74680b7e8b777,0,30.0
a7f0c763ff10137f02941f550a569351ef8b6c78,0,30.0
a821ec67f2b7388b7adcf93048599b7eaf28cdab,0,10.0
a844b125606ff669d0920bc3219b34bb5ed2a52f,0,30.0
a8552137c86f5e72753e81042ade0f6d14cc6e03,0,30.0
a87b3594dab76bfbf2af1f009bc12ec08fd2ae09,0,30.0
a8ab3a299fe98a6317873a452424ac6a6dc1d74d,0,10.0
a8d5a12ac9e765c82014fc7edc71069d49d079ce,0,10.0
a8e9b1596b8bda7c999314604af75494412eea6d,0,10.0
a90d071147f49c5627feed21e95cfcafa6282fc1,0,30.0
a916050f1b8813254885629d46901db38b1e97dd,0,10.0
a963584b9943108a7851a78b8d087a213df26a3c,0,30.0
a967229890b9d47a16b777372dca17a1f0ea8918,0,10.0
a968d037e0adb41efd50d3d6f2da85fcefd73e6f,0,10.0
a983a11515a1dfff8b3e4f4d694a1bec5a4ed7c3,0,30.0
a9858e5ce548b22b5ced327664154a03b74bc15d,0,30.0
aa51c6f1393e86011852e54b80917102b5c2e06b,0,10.0
aad146e7bab9eeda2bc12e8d260ab155eeac0ff0,0,10.0
aae37b70baf6a0c29a742d960334875730785338,0,30.0
aae7787755b5298ad32988ef583abda40ffe5005,0,10.0
ab2d74d1e1fb7ebcef2cfe4db1202f31f701c244,0,10.0
aba5acd65a7c8b2d2aac0c67f027e90b5906521c,0,10.0
abadf6cdf0a5f9e0b33425cadd669adade173889,0,30.0
abcd1b5e9b00b980cdaa99b9bebaa6458674ccaf,0,10.0
ac031dbd4780a21935808d7f66ddee47f0fce907,0,10.0
ac0d18468574ea42af5a61235c3ad5fb45235e29,0,3.0
ac27d4a9a094a4575390c3c2388d169f65407042,0,10.0
acba1150f8ba9d77353d674c0b55e63b9383c2c8,0,10.0
acbe67cefec61c4ac3b16778edf6893b0c1881d8,0,10.0
acc9bde0d43e369d56dce7c2d3f46961fa7c23ae,0,30.0
ad0f0da872ef1dc66243f2b0c02e1f8df4c2d838,0,30.0
ad1b83654926c084ca6221535a66ebcbc988c6cd,0,3.0
ad9304d7d81eed0ba5e8bf6e7fe29a019a1c6613,0,30.0
adb6b21f25e2618ffb669a6950db537f6892a45e,0,30.0
adde644b8aaa43ccf9bc77d692f399e1e17031ad,0,10.0
ade1696ba34416a57649f9864f298d11bbb0cf60,0,10.0
adfc7c84f888fd69670f269c8f634347dba2f799,0,3.0
ae278201d65f93ad8f791cd0c794c2596a3e9d65,0,10.0
aea8f451e58a122faaab3d66e59aee75a11e103d,0,30.0
aeb50e604175edcdc37b93369308afe90d04c491,0,30.0
aeca8c24df5d8386d5e9f6be7f9990bfa0419e37,0,10.0
aed489a1049fe7e61de98d08c7fe3b19ac2f2b3d,0,10.0
af095147f20f6489b9fe7fba8809805c3f1b7b37,0,30.0
af2ecc2fff7b9c17db539e30f763871b5c79e09f,0,10.0
af40cb92931b43e0761b59ab402d300cfa91fd0b,0,30.0
af4ba6eb26e9f8aa6b4116360296d55c88f998bd,0,10.0
af5df3a528d38b612dd3c787cd1b49ac678e3cf6,0,10.0
af6eb48adec5f546bc0e0a2989b1762248a64885,0,30.0
af93bfbdffb3a2dd1975e86815124de5c9fa14f5,0,30.0
af941bce5dd320fdf7f5db53864f0f70c06953db,0,30.0
afee31140cb7b297dec736310e41ff037cbda246,0,10.0
b01016c4352ab6fbabec494da2e4144065e91d07,0,10.0
b09159de48d3f304c0af132e5caf9119df632654,0,10.0
b098c513135136455ede0f0efac2115322da9a70,0,10.0
b09a88c5658c09bcf9af1ed0a4884d8898fc2949,0,30.0
b0b6ccdb618c598ee371b5bbd441e76eb30283b6,0,3.0
b0d7c86eef4e5f7bc2ea6b09735fa342362d6029,0,30.0
b108915e12e797a7471554c9dbb5cc2156199ebf,0,30.0
b10c58335d5b7f89da8968a756ae3128b77c9011,0,10.0
b14f77347e30da81a4cc50d687cde89186c9348a,0,30.0
b168719fbe7f2b82059c9676879bb38f1011c6a1,0,30.0
b18ee4ce915596cc89b05e98ccf615103f5b56d6,0,10.0
b198c3b974e75199ea8747d6c8e561ffcb466fd5,0,30.0
b1bac446b4ca8299ce71e6849dff29b854195033,0,10.0
b20d5f4285bbd9d8152e8c845644ed839989701c,0,30.0
b232a2976557f2ddbaed377ec9c434fa0911c107,0,10.0
b236c7b041024473dc2f12c052cefb17da4b78ae,0,30.0
b27e7b47459a7480af3b403d189056f06e144661,0,30.0
b2a5209121a4ac8e4b43031099dd05c87408b9a4,0,10.0
b2d49ac3a98475eeb33c28174c49c9b92a87da94,0,30.0
b2efe947fec0e1b965c6843508cca95dcdfd4370,0,30.0
b30209ed6ef498b79c06a2f5e78a1cac4601baf6,0,30.0
b32a571471049280478e0158cde98e9477ed9ce2,0,30.0
b32a7b053f154c9c74891d4e42761d4f688e5ba9,0,30.0
b34e0927f6b2869a846b0d6997d27f4f2d2c9791,0,30.0
b3e8061f94fbea6bd3784472795f14992cc567bd,0,30.0
b41371e76b74ee551bfa2dec60a26d43bd527787,0,30.0
b434461404af3bceb99f2991d924799404463f7e,0,10.0
b43f4c4046a86d21e0fb5e44298e22f66b723fd0,0,10.0
b494690ba4f046d8d9dd04498f457ff0454e2e55,0,10.0
b4a29e900e3eba5c65fbdc53c2a09a56f6530820,0,30.0
b4ee7efd7d874e09df37240a40038669b429ab65,0,30.0
b51c27ff9ee94c115aafeb869c5f269f424124e0,0,10.0
b51eb0f2876998577c4da45990fe40abc2ae92b9,0,30.0
b51f4b68edc9b7e3bc1686d2b2957b19315d546d,0,10.0
b537b0ae7096813d561345608949cc2281523e27,0,10.0
b5621a904362e20f2acaf5d776ca6d51c5d1c164,0,30.0
b56b565527f5a09b95a9c6c044a73df50b527ccb,0,10.0
b5b23ad9af885b51fbb051b4652d3de72eecc865,0,30.0
b5ed9654a28ba15a85617ae6be039f1b071d3685,0,10.0
b5f96ee0e36869e469b5f5876225d9caaba295d5,0,10.0
b625151cbe6471e6f756b8265f2251f0137654bb,0,10.0
b62a13975ee8940ca255b282f43758b3748a397c,0,10.0
b631200dd02607e0a93a657242191595c2f38f76,0,30.0
b64bd7e49acd1abbf84a123527e4cf5ca1e32c10,0,30.0
b64e50ab0752994d6335781c46fe63e4401497d7,0,30.0
b6875ec8e9da8df23c51278c3a5f34658e63b023,0,30.0
b698a2160875bfe8a14ca4147d95ff616d26044c,0,30.0
b69c899127e781cdf0aa4a998bd0b66831155ffd,0,3.0
b6ab679009699f9f0cdf72ff00fa1d1da2fd19b0,0,30.0
b70e6ce3cb3dca063290fd955d7e0bf3a27a7fac,0,3.0
b72de2917686e1899fee0e56dbaa6f0b3a23be45,0,10.0
b75748653a661d803277a17a15c1cac5944ee8bf,0,30.0
b7a011985f7e427619f4efc6c223f4cc270a8878,0,10.0
b7f0ac5dc2d2cd0eca977c98c6af4db031da968e,0,30.0
b895ac30ffc53204b17c4c2754b23db6224452fc,0,10.0
b912b325a281617d30591f2728847c800f102fc1,0,10.0
b92166db219c58712e00570c54ab41f5ddc78cb9,0,10.0
b9293e47e300c8e6ac7a2b3c6d554c92da94197f,0,30.0
b92dbbf2b938a91bea69ea2dca42ddb4216022b6,0,10.0
b9368aea2be4b3374a68324b687d75fdd32a1683,0,30.0
b93e97f0a72fa254096eda1d2b124b88e8c12ca6,0,10.0
b961bc8e2755d992a82a24500990f7009fd1b1b5,0,30.0
b997fdf208092c2d47260cac5511c3405d2f04e3,0,30.0
b9a88c2ad2d9d0b5f18b566a7310afcfb6fdb478,0,10.0
b9b2619960e5c0d1ee5d96194123b1ffdf7aa994,0,30.0
ba19433ec7072b6e0b57989e42dd9c30eb618c0b,0,30.0
ba6342be62de8bad9d97c8722af17cf7005effdc,0,30.0
bab547a09419f0bcf70cc6f626200c1e2047965d,0,10.0
bb2855ed4a362c609a823a85c62abdbab73d26c5,0,30.0
bb508332704174ac2fbbf0f3676e9bb7be6bee57,0,30.0
bb63ba251fbda4408f5fa245f0403723cf95bfc1,0,30.0
bb6ea1e294c454239510822e3d9fb78c913fa977,0,3.0
bb9b09521472b3c119ee047f0f639f897374924f,0,30.0
bbdbc95bcac3f75d3c0c0b380e86ae180182f027,0,30.0
bc15aeb42ca94885b0e10250a70dfbb8187cdf55,0,30.0
bc16aa9408c061d65a44cb5979faee510a2b9705,0,10.0
bc16e64ec8fae23f6ec06e8cb48ad7f933bf97c6,0,30.0
bc1af5c3ce05da6887798acd0b4954326cd017ee,0,30.0
bc1ee74fbe6fb90066037c8d5004415a05664f3b,0,30.0
bc2b37f5cdb3b36f8684141bc199c32633ad337e,0,30.0
bc59038b4925d0024655a18867730bd0f43c08a8,0,30.0
bc5fcb607ed7584e3134400ef22ae129c5e6303f,0,10.0
bc66d4e4fabcc8ab5e1f0024bd0c2402d598b1ef,0,10.0
bc96b5dec548110485390905243f5acad0873af3,0,30.0
bcb0114b3a189e79973e4bab89211f6eb44a9e51,0,30.0
bcce96dcd821b0e3183bb0c2562187e62caad1bc,0,10.0
bcd2cd05e20c7c8d11d6dc7385e4ba7e37e41a60,0,30.0
bd027bf989e448b5b667d89e9d72cbfef7a43f1c,0,10.0
bd10a8267312f56eb25ba295f6d1190991d7f7e6,0,30.0
bd18f9604df278cbe7b5d65cd60ad69cc0e3acff,0,30.0
bd61f40a5948c0586494746289d9579aebe8939c,0,30.0
bd69be3adc7dc7311e411db4ae4b5812ae259d58,0,10.0
bd9f9cc6173d653dfa77968c4a606194ab0ea043,0,10.0
bdb58ae9d0fe4538c287cbc42c9c1d24427af638,0,10.0
bdd040981a1d330fbd5f809db5f666f632d51655,0,30.0
bdeef4c1f31ea0baf184f3d663ff78605dc3025d,0,10.0
bdf4674fd6d6b269d03c55bf91fbe5ead1d6c324,0,10.0
be4c491424e85de98104aef123b418426eeb4267,0,10.0
bed6aa534e636302445ed5411fd5c2a583a5453d,0,30.0
bf00994f559ac391142557b853fde1ca25d0e2e5,0,10.0
bf372a73be5a5615305019e2f957b51bf96c1bd1,0,10.0
bf48e55047c58703bcd0bcfe1bbf3f869a6b049d,0,10.0
bf4d69578faaa4fd8bd8c7c313556a9549f101de,0,30.0
bf7411597a65c991c379e92c4f8e149dac1fec32,0,10.0
bf912c6784e807783cd36a8a9753600992969841,0,30.0
bfb094b8c910b3df2b2935bba7fdc3eec4745cba,0,10.0
bfbd32aa2f6741630eed31b95cdda768e0b92d23,0,30.0
bfe91455f1212a789e1f3cf74202fb1001a0e33c,0,30.0
bff043e369717145d2a37dc474df97d4e3461613,0,10.0
c023d56a50845686090845d11c1778ebb8a47986,0,3.0
c0597cd9e14f701a392ffbc6bf6e35c1e76ce7ac,0,30.0
c0bdd743cf6f234301d98153aee4b7f662065fa2,0,10.0
c0e66465d952ed98319c97b7c1d0cc32c73ec618,0,10.0
c11394db62e5c69341f2549856b30579cfe636d9,0,30.0
c14f97e9330dbb1ca43e1b15df85cac853c1bf2c,0,30.0
c1a32c3f0d5adc8c39528f06807b429644c53faa,0,10.0
c1eb631948afb8bc7d6c0c5e3f59158b436d2720,0,10.0
c21ebf783c37f8f1867d67496ea5203f449af3f7,0,10.0
c222d0758dc0cafcce7f197a57e44b185ffc02ae,0,10.0
c24e599cbe7974306bbd326f8ea318aff2f05dfe,0,10.0
c253850fbb6ce60d4a145b070f85b79c31e39f1d,0,30.0
c2626cbaa9599db36d52cf34246b05ba8a4a9519,0,30.0
c282a9f93a2fa6ff99da38d897e7efe2a795a6bc,0,10.0
c2a39b6a1b2cd758e31db720c3526214b4c67e2e,0,10.0
c2f5e5ee4a03bab6169bb51e038bb99f97735eb2,0,30.0
c2f8d59801729cdf555028ea7d8f9a96e94c8604,0,30.0
c3076ca5a7dab77f19ea82bc510f821416145181,0,30.0
c31c348f518ea856d565c4a82d262ba4de40ce69,0,30.0
c32978153826d221483d6047b953430c0e0264d9,0,30.0
c342e7ba25ad562b3a6e64a3addfffeb4ffdc2ca,0,10.0
c347be989f52fceb02e0756aaa1a86a81a4e945f,0,10.0
c36b6b501966e5cdee65191a378217cc1296f42f,0,30.0
c370b80b4f3e1bd8925fe4a67f22cc091ff78ddc,0,30.0
c3df8e4d593414c56118ef9a5e6f3eb2f8731e21,0,30.0
c4280a104bfde5a8ed16e7c987f1355fc62ff8f7,0,10.0
c4466b1581fdbb1b6e2c68839708486694ecdd42,0,10.0
c47fc1aaa0039259412789e83cbab89c55bdd58b,0,30.0
c4ae57a3245a9fb4e8af2963933e65c67c61b174,0,30.0
c4ddf62f9fc22f9a10065e5449109d1bc2de2920,0,30.0
c4deb0cee8d2158e3532127e3a9dc91d6c815dc6,0,10.0
c4e1ad587116d2303630f771e1bf5c858cb4ce49,0,10.0
c512352f360079a52437a072ed66098242af4673,0,30.0
c5221cbc251d782c2181b723555700857e68249a,0,30.0
c531a7a357763fe0034415c3c82fa6e543512175,0,10.0
c6274ae258ac22b4a8d4712b340af0ab5d0a85ea,0,30.0
c63bad08ce7a16abb0e2835a59eedd93a2d591fd,0,10.0
c675d4bcf66f597a01e5aa28c37daa1fca3b9fa4,0,30.0
c67f02a624ffff486ffe89fed17a79c86486104c,0,30.0
c6824189f90574c8a9d124aa60c29f2a01ae6dc6,0,30.0
c6c8baa9bc5325db25d0dd9268989a0d476d177b,0,30.0
c6efde5bfdd32c6cd41feb00da4f021aaab05e33,0,30.0
c723e6384f28c43222e285c027021b5cf2bd5e4c,0,10.0
c74ecbb4fb9ee60b632545bb461356cd45508dbc,0,30.0
c759473659a25d8788d2df1f1505a4598e5f07ba,0,30.0
c79203afcee66397fe0924cd4127e43e94f49750,0,30.0
c7c52c7399715cb1821d440f1240039cb6a5b5c5,0,10.0
c7cf59adafc27a5c508c996ff89a98567e077bbc,0,30.0
c7d47cef5584bf0a31ff9dbf0695c3617fa24f71,0,10.0
c8154830e1080d49c1f5d0d4d6a77da0c2c65515,0,10.0
c815baf47b748608059d2c388690ef402a42463c,0,10.0
c837f5ed174dccb56c83c183e89a56a5e43b9c66,0,30.0
c8e5e41952b5fa2e1993178c1a64920cb3777edb,0,10.0
c90cced0d81032e48797817232be9840786961a7,0,30.0
c934bd325aafbe8962d362afeb287d4ac295c5ac,0,30.0
c939ac1d993bc1e78df083680b849237d7f0714c,0,30.0
c94b82a7518403de78c4bc098d3e4680ee0b5332,0,30.0
c9b1b43e0f2c367457d45a472fa6ba4600406a27,0,10.0
c9c6eed7dd7cd5dd7d0947f1c5c9301f9c306a37,0,30.0
c9c8c0c177dd80028fc0ec2b744038f721574094,0,30.0
ca01f1d2dc10d011cd1602465a1b99b9d7f19889,0,30.0
ca6b0b27eb8d9864b29e2ae27e8801620a7aafbc,0,10.0
cac1eacfac3e7c5ea3140c5c4ad2d80b1ec0d30d,0,10.0
cb0fdb43953ee90a807315fca47b186f10802a23,0,10.0
cb3f207df2e530f64c894be489dc775fea5017b4,0,10.0
cb4878be21e7853b410eb6f741d994239a8b5f12,0,10.0
cb5a9cac94d203ef008646a5c0096fe0365f2a42,0,30.0
cb8e93381f1ad0810ebb224ad82542e10b05d7ec,0,10.0
cb961de4b86d9b578c98567cc364c0fc6b647daa,0,30.0
cbce2b40414cb674204a4badf531b9c43b20c502,0,30.0
cbd1b623c136e52bc1c84e9c3ef202551b6687f7,0,3.0
cbff90546bf2bc2d08660da5b98796827bb0db97,0,10.0
cc01983a944e3500f8860f6d0b806baeddf3bb70,0,30.0
cc2839fe07f2c8978ae7e1b253157bc77ab04289,0,30.0
cc31954ca66b5614d96886df9e4623154d10916c,0,30.0
cc4276b08e6a83b54d7d43f2f73268ef40dfec9b,0,30.0
cc63803ce0406bc7003221f3ff9be7816d82b8c1,0,30.0
cc6707e33f023a08e0f671cccb37a4877889269d,0,10.0
ccaaebf25b04acbf48ad20c13280c808067453fc,0,3.0
ccab49d0eb6af77f574d7cc80ead6fcb1337f907,0,30.0
ccaefcfaefa850cf73e0e2e055f1a131296f0fbd,0,30.0
cd1f633c935de5e73e330a243c8f270e1e975c2f,0,10.0
cd28f6afc5a14b297d5bf2c6c66e8e7ad14b5e00,0,30.0
cd2c6829ae2df87439e3b201f7a9b1c25eaf1a9a,0,30.0
